Individu,Pop,Quadrat,Plante,year,Age,Size0Mars,Size1Mars,Size0Juin,Size1Juin,Survie,Flowering,Capitule
2989,E2,31,192,2003,6,3.5,0,7.5,0,0,0,0
2990,E2,31,193,1998,1,NA,0,1,0,0,0,0
2991,E2,31,195,1999,1,1,0,2,0,0,0,0
2992,E2,31,197,1999,1,1,0,0.5,0,0,0,0
2993,E2,31,200,1999,1,1,3,1.5,5.5,1,0,0
2993,E2,31,200,2000,2,3,5,5.5,6.5,1,0,0
2993,E2,31,200,2001,3,5,6,6.5,8,1,0,0
2993,E2,31,200,2002,4,6,5,8,9,1,0,0
2993,E2,31,200,2003,5,5,5,9,7,1,0,0
2993,E2,31,200,2004,6,5,7.5,7,10.5,1,0,0
2993,E2,31,200,2005,7,7.5,6,10.5,6,1,0,0
2993,E2,31,200,2006,8,6,0,6,0,0,0,0
2994,E2,31,203,1999,1,1.5,3,2,5,1,0,0
2994,E2,31,203,2000,2,3,4.5,5,5,1,0,0
2994,E2,31,203,2001,3,4.5,3,5,6,1,0,0
2994,E2,31,203,2002,4,3,3.5,6,7,1,0,0
2994,E2,31,203,2003,5,3.5,0,7,0,0,0,0
2995,E2,31,204,1999,1,1,1.5,1.5,4,1,0,0
2995,E2,31,204,2000,2,1.5,3.5,4,4,1,0,0
2995,E2,31,204,2001,3,3.5,2,4,4,1,0,0
2995,E2,31,204,2002,4,2,0,4,0,0,0,0
2996,E2,31,205,1999,1,1,4,3,7.5,1,0,0
2996,E2,31,205,2000,2,4,5.5,7.5,8,1,0,0
2996,E2,31,205,2001,3,5.5,8,8,12,1,0,0
2996,E2,31,205,2002,4,8,10.5,12,9,1,0,0
2996,E2,31,205,2003,5,10.5,0,9,0,0,1,NA
2997,E2,31,207,1999,1,1.5,0,0.5,0,0,0,0
2998,E2,31,209,1999,1,0.5,0,1,0,0,0,0
2999,E2,31,210,1999,1,1.5,5.5,3.5,7,1,0,0
2999,E2,31,210,2000,2,5.5,4.5,7,6,1,0,0
2999,E2,31,210,2001,3,4.5,0,6,0,0,0,0
3000,E2,31,211,1999,1,0.5,0,1,0,0,0,0
3001,E2,31,213,2000,1,1.5,1.5,2.5,1.5,1,0,0
3001,E2,31,213,2001,2,1.5,0,1.5,0,0,0,0
3002,E2,31,223,2001,1,0.5,0,1,0,0,0,0
3003,E2,31,224,2001,1,2,0,3.5,0,0,0,0
3004,E2,31,227,2002,1,2.5,6.5,4,9,1,0,0
3004,E2,31,227,2003,2,6.5,10.5,9,15,1,0,0
3004,E2,31,227,2004,3,10.5,13,15,16,1,0,0
3004,E2,31,227,2005,4,13,0,16,0,0,1,NA
3005,E2,31,228,2002,1,2.5,5,5,8,1,0,0
3005,E2,31,228,2003,2,5,9,8,14,1,0,0
3005,E2,31,228,2004,3,9,10,14,10,1,0,0
3005,E2,31,228,2005,4,10,0,10,0,0,1,NA
3006,E2,31,231,2002,1,0.5,2,2.5,6,1,0,0
3006,E2,31,231,2003,2,2,4,6,7.5,1,0,0
3006,E2,31,231,2004,3,4,8.5,7.5,14,1,0,0
3006,E2,31,231,2005,4,8.5,12.5,14,16,1,0,0
3006,E2,31,231,2006,5,12.5,0,16,0,0,1,NA
3007,E2,31,232,2002,1,1.5,0,2,0,0,0,0
3008,E2,31,233,2002,1,1,0,1,0,0,0,0
3009,E2,31,235,2002,1,0.5,0,0.5,0,0,0,0
3010,E2,31,237,2003,1,1.5,0,3.5,0,0,0,0
3011,E2,31,238,2003,1,1,0,1.5,0,0,0,0
3012,E2,31,240,2003,1,1,0,1.5,0,0,0,0
3013,E2,31,241,2003,1,2.5,0,3.5,0,0,0,0
3014,E2,31,244,2003,1,1.5,0,3,0,0,0,0
3015,E2,31,245,2003,1,1,0,2,0,0,0,0
3016,E2,31,247,2003,1,1,0,1,0,0,0,0
3017,E2,31,248,2003,1,1,3,2.5,6.5,1,0,0
3017,E2,31,248,2004,2,3,0,6.5,0,0,0,0
3018,E2,31,249,2003,1,1,0,1,0,0,0,0
3019,E2,31,251,2003,1,1,0,1.5,0,0,0,0
3020,E2,31,252,2003,1,1,0,3,0,0,0,0
3021,E2,31,253,2003,1,1.5,0,3,0,0,0,0
3022,E2,31,254,2003,1,NA,0,2,0,0,0,0
3023,E2,31,255,2004,1,1,2.5,3,3.5,1,0,0
3023,E2,31,255,2005,2,2.5,3,3.5,3,1,0,0
3023,E2,31,255,2006,3,3,0,3,0,0,0,0
3024,E2,31,256,2004,1,1.5,0,2.5,0,0,0,0
3025,E2,31,257,2004,1,2,3,3,6,1,0,0
3025,E2,31,257,2005,2,3,7.5,6,5.5,1,0,0
3025,E2,31,257,2006,3,7.5,3.5,5.5,5.5,1,0,0
3025,E2,31,257,2007,4,3.5,9,5.5,12,1,0,0
3025,E2,31,257,2008,5,9,10,12,8.5,1,0,0
3025,E2,31,257,2009,6,10,0,8.5,0,0,1,NA
3026,E2,31,258,2004,1,1,0,1.5,0,0,0,0
3027,E2,31,260,2004,1,2,0,2.5,0,0,0,0
3028,E2,31,261,2004,1,1,0,2,0,0,0,0
3029,E2,31,262,2004,1,1.5,3,2.5,4,1,0,0
3029,E2,31,262,2005,2,3,3.5,4,4.5,1,0,0
3029,E2,31,262,2006,3,3.5,0,4.5,0,0,0,0
3030,E2,31,263,2004,1,1,0,0.5,0,0,0,0
3031,E2,31,264,2004,1,1,1.5,1.5,4,1,0,0
3031,E2,31,264,2005,2,1.5,3.5,4,4,1,0,0
3031,E2,31,264,2006,3,3.5,0,4,0,0,0,0
3032,E2,31,265,2004,1,1,1,1.5,1,1,0,0
3032,E2,31,265,2005,2,1,0,1,0,0,0,0
3033,E2,31,266,2004,1,1,0,1.5,0,0,0,0
3034,E2,31,267,2004,1,1,0,1.5,0,0,0,0
3035,E2,31,268,2004,1,1,0,1.5,0,0,0,0
3036,E2,31,269,2004,1,1,0,1.5,0,0,0,0
3037,E2,31,270,2004,1,1,0,1.5,0,0,0,0
3038,E2,31,271,2004,1,1,0,1.5,0,0,0,0
3039,E2,31,272,2004,1,1,0,1.5,0,0,0,0
3040,E2,31,273,2004,1,1,0,1.5,0,0,0,0
3041,E2,31,274,2004,1,1,0,1.5,0,0,0,0
3042,E2,31,275,2004,1,1,0,1.5,0,0,0,0
3043,E2,31,276,2004,1,1,0,1.5,0,0,0,0
3044,E2,31,277,2004,1,1,0,1.5,0,0,0,0
3045,E2,31,278,2004,1,1,0,1.5,0,0,0,0
3046,E2,31,279,2004,1,1,0,1.5,0,0,0,0
3047,E2,31,280,2004,1,1,0,1.5,0,0,0,0
3048,E2,31,281,2004,1,1,0,1.5,0,0,0,0
3049,E2,31,282,2004,1,1,0,2,0,0,0,0
3050,E2,31,284,2004,1,1.5,0,1,0,0,0,0
3051,E2,31,285,2004,1,1,0,1.5,0,0,0,0
3052,E2,31,286,2004,1,1,0,1,0,0,0,0
3053,E2,31,287,2004,1,0.5,2,2.5,3,1,0,0
3053,E2,31,287,2005,2,2,0,3,0,0,0,0
3054,E2,31,288,2004,1,0.5,2,2.5,2.5,1,0,0
3054,E2,31,288,2005,2,2,0,2.5,0,0,0,0
3055,E2,31,289,2004,1,0.5,3,1,3,1,0,0
3055,E2,31,289,2005,2,3,0,3,0,0,0,0
3056,E2,31,290,2004,1,0.5,0.5,1,2.5,1,0,0
3056,E2,31,290,2005,2,0.5,0,2.5,0,0,0,0
3057,E2,31,291,2004,1,0.5,3.5,1,5,1,0,0
3057,E2,31,291,2005,2,3.5,0,5,0,0,0,0
3058,E2,31,292,2004,1,0.5,0,1,0,0,0,0
3059,E2,31,293,2004,1,0.5,0,1,0,0,0,0
3060,E2,31,294,2004,1,0.5,0,1,0,0,0,0
3061,E2,31,295,2004,1,0.5,0,1,0,0,0,0
3062,E2,31,296,2004,1,0.5,0,1,0,0,0,0
3063,E2,31,297,2004,1,0.5,0,1,0,0,0,0
3064,E2,31,298,2004,1,0.5,0,1,0,0,0,0
3065,E2,31,304,2004,1,0.5,0.5,1,1,1,0,0
3065,E2,31,304,2005,2,0.5,0,1,0,0,0,0
3066,E2,31,305,2004,1,0.5,0,1,0,0,0,0
3067,E2,31,306,2004,1,1,0.5,1.5,0.5,1,0,0
3067,E2,31,306,2005,2,0.5,0,0.5,0,0,0,0
3068,E2,31,307,2004,1,1.5,1,2,1,1,0,0
3068,E2,31,307,2005,2,1,0,1,0,0,0,0
3069,E2,31,308,2004,1,1,0.5,1,0.5,1,0,0
3069,E2,31,308,2005,2,0.5,0,0.5,0,0,0,0
3070,E2,31,309,2004,1,1,3,2.5,7,1,0,0
3070,E2,31,309,2005,2,3,6,7,8.5,1,0,0
3070,E2,31,309,2006,3,6,0,8.5,0,0,0,0
3071,E2,31,311,2004,1,0.5,0,0.5,0,0,0,0
3072,E2,31,312,2005,1,0.5,0,2.5,0,0,0,0
3073,E2,31,313,2005,1,1,0,1.5,0,0,0,0
3074,E2,31,314,2005,1,1,0,1,0,0,0,0
3075,E2,31,316,2005,1,1,0,1.5,0,0,0,0
3076,E2,31,317,2005,1,1,3,1.5,1.5,1,0,0
3076,E2,31,317,2006,2,3,0,1.5,0,0,0,0
3077,E2,31,318,2005,1,1.5,0,0.5,0,0,0,0
3078,E2,31,320,2005,1,0.5,0,0.5,0,0,0,0
3079,E2,31,321,2005,1,1.5,2.5,1,2,1,0,0
3079,E2,31,321,2006,2,2.5,0,2,0,0,0,0
3080,E2,31,322,2005,1,0.5,0,3,0,0,0,0
3081,E2,31,323,2005,1,0.5,4,1,4.5,1,0,0
3081,E2,31,323,2006,2,4,0,4.5,0,0,0,0
3082,E2,31,324,2005,1,0.5,0,2.5,0,0,0,0
3083,E2,31,326,2005,1,0.5,0,2,0,0,0,0
3084,E2,31,327,2005,1,0.5,0,2,0,0,0,0
3085,E2,31,331,2005,1,1.5,3,2,3,1,0,0
3085,E2,31,331,2006,2,3,0,3,0,0,0,0
3086,E2,31,332,2005,1,1.5,3,2,1,1,0,0
3086,E2,31,332,2006,2,3,0,1,0,0,0,0
3087,E2,31,333,2005,1,1.5,3.5,2,4,1,0,0
3087,E2,31,333,2006,2,3.5,0,4,0,0,0,0
3088,E2,31,348,2006,1,2,0,1.5,0,0,0,0
3089,E2,31,355,2006,1,0.5,0,0.5,0,0,0,0
3090,E2,31,356,2006,1,0.5,0,0.5,0,0,0,0
3091,E2,31,368,2006,1,2.5,0,1.5,0,0,0,0
3092,E2,31,369,2006,1,1,0,0.5,0,0,0,0
3093,E2,31,370,2006,1,1,0,2,0,0,0,0
3094,E2,31,376,2006,1,1.5,0,1.5,0,0,0,0
3095,E2,31,383,2007,1,1,2,1.5,1.5,1,0,0
3095,E2,31,383,2008,2,2,0,1.5,0,0,0,0
3096,E2,31,385,2007,1,1,0.5,1.5,0.5,1,0,0
3096,E2,31,385,2008,2,0.5,0,0.5,0,0,0,0
3097,E2,31,386,2007,1,1,0,2,0,0,0,0
3098,E2,31,387,2007,1,NA,1.5,1.5,2,1,0,0
3098,E2,31,387,2008,2,1.5,0,2,0,0,0,0
3099,E2,31,388,2007,1,NA,2,1.5,2,1,0,0
3099,E2,31,388,2008,2,2,0,2,0,0,0,0
3100,E2,31,389,2007,1,NA,0,1.5,0,0,0,0
3101,E2,31,390,2007,1,NA,0,1.5,0,0,0,0
3102,E2,31,391,2007,1,NA,0,1.5,0,0,0,0
3103,E2,31,392,2008,1,1.5,0,2.5,0,0,0,0
3104,E2,31,393,2008,1,2,2.5,3,2.5,1,0,0
3104,E2,31,393,2009,2,2.5,1.5,2.5,3.5,1,0,0
3104,E2,31,393,2010,3,1.5,2,3.5,3,1,0,0
3104,E2,31,393,2011,4,2,0,3,0,0,0,0
3105,E2,31,399,2010,1,1,2,1.5,2.5,1,0,0
3105,E2,31,399,2011,2,2,2,2.5,2,1,0,0
3105,E2,31,399,2012,3,2,10,2,8,1,0,0
3105,E2,31,399,2013,4,10,0,8,0,0,0,0
3106,E2,31,401,2010,1,1,0,1.5,0,0,0,0
3107,E2,31,403,2010,1,0.5,4,4,5,1,0,0
3107,E2,31,403,2011,2,4,5,5,7,1,0,0
3107,E2,31,403,2012,3,5,14,7,6,1,0,0
3107,E2,31,403,2013,4,14,5,6,6,1,1,43
3107,E2,31,403,2014,5,5,7,6,9,1,0,0
3107,E2,31,403,2015,6,7,17,9,15,1,0,0
3107,E2,31,403,2016,7,17,0,15,0,0,1,61
3108,E2,31,412,2014,1,0.5,4,1,4,1,0,0
3108,E2,31,412,2015,2,4,6,4,6,1,0,0
3108,E2,31,412,2016,3,6,3,6,2.5,1,0,0
3108,E2,31,412,2017,4,3,0,2.5,0,0,0,0
3109,E2,31,413,2014,1,0.5,4.5,1.5,2,1,0,0
3109,E2,31,413,2015,2,4.5,5,2,5,1,0,0
3109,E2,31,413,2016,3,5,3,5,3,1,0,0
3109,E2,31,413,2017,4,3,0,3,0,0,0,0
3110,E2,31,417,2014,1,1,3,1,2.5,1,0,0
3110,E2,31,417,2015,2,3,5,2.5,4,1,0,0
3110,E2,31,417,2016,3,5,0,4,0,0,0,0
3111,E2,31,420,2014,1,0.5,0,1,0,0,0,0
3112,E2,31,421,2014,1,0.5,0,1,0,0,0,0
3113,E2,31,422,2014,1,0.5,0,1,0,0,0,0
3114,E2,31,423,2014,1,0.5,0,0.5,0,0,0,0
3115,E2,31,425,2014,1,0.5,3,1,2.5,1,0,0
3115,E2,31,425,2015,2,3,5,2.5,6,1,0,0
3115,E2,31,425,2016,3,5,2,6,3.5,1,0,0
3115,E2,31,425,2017,4,2,0,3.5,0,0,0,0
3116,E2,31,426,2014,1,0.5,0,1,0,0,0,0
3117,E2,31,427,2014,1,0.5,4,1.5,3.5,1,0,0
3117,E2,31,427,2015,2,4,5,3.5,6,1,0,0
3117,E2,31,427,2016,3,5,3,6,4,1,0,0
3117,E2,31,427,2017,4,3,0,4,0,0,0,0
3118,E2,31,428,2014,1,0.5,0.5,1,1,1,0,0
3118,E2,31,428,2015,2,0.5,0,1,0,0,0,0
3119,E2,31,429,2014,1,0.5,0,2,0,0,0,0
3120,E2,31,430,2014,1,0.5,0,1,0,0,0,0
3121,E2,31,431,2014,1,1,7,3,4,1,0,0
3121,E2,31,431,2015,2,7,0,4,0,0,0,0
3122,E2,31,432,2014,1,1,2,1,1,1,0,0
3122,E2,31,432,2015,2,2,1.5,1,2.5,1,0,0
3122,E2,31,432,2016,3,1.5,0,2.5,0,0,0,0
3123,E2,31,440,2015,1,0.5,0,1,0,0,0,0
3124,E2,31,441,2017,1,1,0,1,0,0,0,0
3125,E2,31,443,2017,1,1,0,1,0,0,0,0
3126,E2,31,445,2017,1,1,0,1,0,0,0,0
3127,E2,31,446,2017,1,1,0,1,0,0,0,0
3128,E2,31,453,2017,1,1,0,1,0,0,0,0
3129,E2,31,454,2017,1,1,0,1,0,0,0,0
3130,E2,31,455,2017,1,1,0,1,0,0,0,0
3131,E2,31,456,2017,1,1,0,1,0,0,0,0
3132,E2,31,459,2017,1,1,0,1,0,0,0,0
3133,E2,31,460,2017,1,1,0,1,0,0,0,0
3134,E2,31,461,2017,1,1,0,1,0,0,0,0
3135,E2,31,462,2017,1,1,0,1,0,0,0,0
3136,E2,31,463,2017,1,1,0,1,0,0,0,0
3137,E2,31,464,2017,1,1,0,1,0,0,0,0
3138,E2,31,465,2017,1,1,0,1,0,0,0,0
3139,E2,31,466,2017,1,1,0,1,0,0,0,0
3140,E2,31,467,2017,1,1,0,1,0,0,0,0
3141,E2,31,468,2017,1,1,0,1,0,0,0,0
3142,E2,31,470,2017,1,1,0,1,0,0,0,0
3143,E2,31,471,2017,1,1,0,1,0,0,0,0
3144,E2,31,472,2017,1,1,0,1.5,0,0,0,0
3145,E2,31,473,2017,1,1,0,1.5,0,0,0,0
3146,E2,31,474,2017,1,1,0,1,0,0,0,0
3147,E2,31,476,2017,1,1,0,1,0,0,0,0
3148,E2,31,477,2017,1,0.5,0,2,0,0,0,0
3149,E2,31,478,2017,1,1,0,2.5,0,0,0,0
3150,E2,31,479,2017,1,1,0,2.5,0,0,0,0
3151,E2,31,484,2017,1,1,0,1,0,0,0,0
3152,E2,31,494,2017,1,1,0,1,0,0,0,0
3153,E2,31,495,2017,1,1,0,1,0,0,0,0
3154,E2,31,496,2017,1,1,0,1,0,0,0,0
3155,E2,31,497,2017,1,1,0,1,0,0,0,0
3156,E2,31,499,2017,1,1,0,1,0,0,0,0
3157,E2,31,500,2017,1,1,0,1,0,0,0,0
3158,E2,31,503,2017,1,1.5,0,2,0,0,0,0
3159,E2,31,504,2017,1,1,0,2,0,0,0,0
3160,E2,31,505,2017,1,0.5,0,2,0,0,0,0
3161,E2,31,507,2017,1,0.5,0,1,0,0,0,0
3162,E2,31,508,2017,1,1,0,3,0,0,0,0
3163,E2,31,509,2017,1,1.5,0,3,0,0,0,0
3164,E2,31,510,2017,1,3,0,2,0,0,0,0
3165,E2,31,511,2017,1,2,0,2,0,0,0,0
3166,E2,31,512,2017,1,2.5,0,3.5,0,0,0,0
3167,E2,31,513,2017,1,1,0,2,0,0,0,0
3168,E2,31,514,2018,1,1,2.5,2.5,2,1,0,0
3168,E2,31,514,2019,2,2.5,0,2,0,0,0,0
3169,E2,31,515,2018,1,0.5,0,1.5,0,0,0,0
3170,E2,31,516,2018,1,1.5,0,2.5,0,0,0,0
3171,E2,31,517,2018,1,1,0,1.5,0,0,0,0
3172,E2,31,518,2018,1,1.5,3,1.5,3.5,1,0,0
3172,E2,31,518,2019,2,3,3,3.5,2,1,0,0
3172,E2,31,518,2020,3,3,0,2,0,0,0,0
3173,E2,31,520,2018,1,1,0,1.5,0,0,0,0
3174,E2,31,521,2018,1,1,3.5,2.5,3.5,1,0,0
3174,E2,31,521,2019,2,3.5,5,3.5,9.5,1,0,0
3174,E2,31,521,2020,3,5,7,9.5,8.5,1,0,0
3174,E2,31,521,2021,4,7,6,8.5,7,1,0,0
3174,E2,31,521,2022,5,6,NA,7,NA,NA,0,0
3175,E2,31,522,2018,1,1,0,2.5,0,0,0,0
3176,E2,31,523,2018,1,0.5,2,1.5,1.5,1,0,0
3176,E2,31,523,2019,2,2,0,1.5,0,0,0,0
3177,E2,31,524,2018,1,0.5,0,1.5,0,0,0,0
3178,E2,31,528,2018,1,0.5,0,1.5,0,0,0,0
3179,E2,31,529,2018,1,1,0,2,0,0,0,0
3180,E2,31,530,2018,1,0.5,0,1,0,0,0,0
3181,E2,31,532,2019,1,0.5,0,1,0,0,0,0
3182,E2,31,533,2019,1,1,7,1,6.5,1,0,0
3182,E2,31,533,2020,2,7,5.5,6.5,7,1,0,0
3182,E2,31,533,2021,3,5.5,6,7,11,1,0,0
3182,E2,31,533,2022,4,6,NA,11,NA,NA,0,0
3183,E2,31,534,2019,1,1,0,1,0,0,0,0
3184,E2,31,536,2019,1,1,0,1,0,0,0,0
3185,E2,31,537,2019,1,1,0,1,0,0,0,0
3186,E2,31,539,2020,1,0.5,4,2,4.5,1,0,0
3186,E2,31,539,2021,2,4,0,4.5,0,0,0,0
3187,E2,31,540,2021,1,1.5,0,1.5,0,0,0,0
3188,E2,32,2,1995,NA,1,0,0.5,0,0,0,0
3189,E2,32,3,1995,NA,11.5,0,10,0,0,1,18
3190,E2,32,4,1995,NA,13.5,0,10.5,0,0,1,NA
3191,E2,32,6,1995,NA,1.5,0,1,0,0,0,0
3192,E2,32,12,1995,NA,0.5,0,1,0,0,0,0
3193,E2,32,13,1995,NA,0.5,0,1,0,0,0,0
3194,E2,32,16,1995,NA,0.5,0,0.5,0,0,0,0
3195,E2,32,17,1995,NA,0.5,0,0.5,0,0,0,0
3196,E2,32,18,1995,NA,0.5,0,0.5,0,0,0,0
3197,E2,32,19,1995,NA,0.5,0,0.5,0,0,0,0
3198,E2,32,55,1995,NA,1,0,0.5,0,0,0,0
3199,E2,32,62,1995,NA,8.5,15,9.5,15.5,1,0,0
3199,E2,32,62,1996,NA,15,0,15.5,0,0,1,29
3200,E2,32,63,1995,NA,1,0,0.5,0,0,0,0
3201,E2,32,68,1995,NA,12.5,0,10,0,0,1,NA
3202,E2,32,69,1995,NA,10.5,5.5,11,5.5,1,0,0
3202,E2,32,69,1996,NA,5.5,0,5.5,0,0,1,5
3203,E2,32,77,1995,NA,1,0,1,0,0,0,0
3204,E2,32,78,1995,NA,1.5,0,1,0,0,0,0
3205,E2,32,79,1995,NA,7.5,11,9.5,14,1,0,0
3205,E2,32,79,1996,NA,11,0,14,0,0,1,31
3206,E2,32,80,1995,NA,0.5,0,0.5,0,0,0,0
3207,E2,32,82,1995,NA,6.5,8.5,6.5,16.5,1,0,0
3207,E2,32,82,1996,NA,8.5,14,16.5,10,1,0,0
3207,E2,32,82,1997,NA,14,0,10,0,0,1,19
3208,E2,32,83,1995,NA,7,8,8.5,15,1,0,0
3208,E2,32,83,1996,NA,8,16,15,21,1,0,0
3208,E2,32,83,1997,NA,16,15,21,12,1,1,21
3208,E2,32,83,1998,NA,15,9.5,12,15.5,1,1,23
3208,E2,32,83,1999,NA,9.5,0,15.5,0,0,0,0
3209,E2,32,84,1995,NA,7.5,10,9.5,16,1,0,0
3209,E2,32,84,1996,NA,10,8.5,16,5,1,0,0
3209,E2,32,84,1997,NA,8.5,0,5,0,0,1,6
3210,E2,32,85,1995,NA,7.5,10,10.5,10,1,0,0
3210,E2,32,85,1996,NA,10,0,10,0,0,1,32
3211,E2,32,86,1995,NA,2.5,0,3.5,0,0,0,0
3212,E2,32,87,1995,NA,1,0,0.5,0,0,0,0
3213,E2,32,88,1995,NA,1.5,0,0.5,0,0,0,0
3214,E2,32,89,1995,NA,3,0,4.5,0,0,0,0
3215,E2,32,93,1995,NA,2,0,1,0,0,0,0
3216,E2,32,95,1995,NA,4,4,5.5,8,1,0,0
3216,E2,32,95,1996,NA,4,8,8,12,1,0,0
3216,E2,32,95,1997,NA,8,0,12,0,0,0,0
3217,E2,32,96,1995,NA,2,0,1.5,0,0,0,0
3218,E2,32,98,1996,1,4,0,0.5,0,0,0,0
3219,E2,32,99,1996,1,3.5,0,0.5,0,0,0,0
3220,E2,32,102,1996,1,2,7,1.5,6,1,0,0
3220,E2,32,102,1997,2,7,6,6,8.5,1,0,0
3220,E2,32,102,1998,3,6,9,8.5,10,1,0,0
3220,E2,32,102,1999,4,9,8.5,10,10,1,0,0
3220,E2,32,102,2000,5,8.5,9,10,10.5,1,0,0
3220,E2,32,102,2001,6,9,0,10.5,0,0,0,0
3221,E2,32,103,1996,1,2,3.5,4.5,9.5,1,0,0
3221,E2,32,103,1997,2,3.5,6,9.5,7,1,0,0
3221,E2,32,103,1998,3,6,7,7,7.5,1,0,0
3221,E2,32,103,1999,4,7,7.5,7.5,8.5,1,0,0
3221,E2,32,103,2000,5,7.5,9.5,8.5,11,1,0,0
3221,E2,32,103,2001,6,9.5,0,11,0,0,0,0
3222,E2,32,104,1996,1,5.5,10,6,7,1,0,0
3222,E2,32,104,1997,2,10,11,7,10,1,0,0
3222,E2,32,104,1998,3,11,10,10,12,1,0,0
3222,E2,32,104,1999,4,10,0,12,0,0,1,12
3223,E2,32,110,1996,1,3,7.5,3,10,1,0,0
3223,E2,32,110,1997,2,7.5,11,10,12.5,1,0,0
3223,E2,32,110,1998,3,11,15,12.5,18,1,0,0
3223,E2,32,110,1999,4,15,0,18,0,0,1,19
3224,E2,32,112,1996,1,3,6.5,4,6,1,0,0
3224,E2,32,112,1997,2,6.5,9,6,8.5,1,0,0
3224,E2,32,112,1998,3,9,10,8.5,12.5,1,0,0
3224,E2,32,112,1999,4,10,8,12.5,13.5,1,0,0
3224,E2,32,112,2000,5,8,10,13.5,12,1,0,0
3224,E2,32,112,2001,6,10,0,12,0,0,1,23
3225,E2,32,113,1996,1,4.5,8,3.5,12,1,0,0
3225,E2,32,113,1997,2,8,13,12,12,1,0,0
3225,E2,32,113,1998,3,13,15,12,20,1,0,0
3225,E2,32,113,1999,4,15,0,20,0,0,1,35
3226,E2,32,116,1996,1,3.5,6.5,1.5,6,1,0,0
3226,E2,32,116,1997,2,6.5,8,6,7.5,1,0,0
3226,E2,32,116,1998,3,8,8.5,7.5,14.5,1,0,0
3226,E2,32,116,1999,4,8.5,12,14.5,11,1,0,0
3226,E2,32,116,2000,5,12,0,11,0,0,1,16
3227,E2,32,119,1996,1,2,0,3,0,0,0,0
3228,E2,32,120,1996,1,4,0,4.5,0,0,0,0
3229,E2,32,125,1996,1,3,0,0.5,0,0,0,0
3230,E2,32,127,1996,1,4,7,6.5,11,1,0,0
3230,E2,32,127,1997,2,7,10.5,11,13,1,0,0
3230,E2,32,127,1998,3,10.5,7,13,15,1,0,0
3230,E2,32,127,1999,4,7,0,15,0,0,1,29
3231,E2,32,128,1996,1,2,3,3.5,2.5,1,0,0
3231,E2,32,128,1997,2,3,0,2.5,0,0,0,0
3232,E2,32,129,1996,1,5,10,8,8,1,0,0
3232,E2,32,129,1997,2,10,11,8,10,1,0,0
3232,E2,32,129,1998,3,11,10,10,15,1,0,0
3232,E2,32,129,1999,4,10,10,15,3,1,0,0
3232,E2,32,129,2000,5,10,0,3,0,0,0,0
3233,E2,32,130,1996,1,4,10.5,8,12,1,0,0
3233,E2,32,130,1997,2,10.5,11.5,12,11,1,0,0
3233,E2,32,130,1998,3,11.5,11,11,15,1,0,0
3233,E2,32,130,1999,4,11,0,15,0,0,1,24
3234,E2,32,131,1996,1,1.5,4.5,2.5,6,1,0,0
3234,E2,32,131,1997,2,4.5,8.5,6,10,1,0,0
3234,E2,32,131,1998,3,8.5,9,10,15,1,0,0
3234,E2,32,131,1999,4,9,16.5,15,10.5,1,0,0
3234,E2,32,131,2000,5,16.5,0,10.5,0,0,1,19
3235,E2,32,135,1996,1,1,3,1.5,4,1,0,0
3235,E2,32,135,1997,2,3,4.5,4,6.5,1,0,0
3235,E2,32,135,1998,3,4.5,0,6.5,0,0,0,0
3236,E2,32,136,1996,1,1,0,1,0,0,0,0
3237,E2,32,137,1996,1,1,3,2,3,1,0,0
3237,E2,32,137,1997,2,3,5.5,3,8,1,0,0
3237,E2,32,137,1998,3,5.5,7,8,10,1,0,0
3237,E2,32,137,1999,4,7,11,10,12,1,0,0
3237,E2,32,137,2000,5,11,11,12,11,1,0,0
3237,E2,32,137,2001,6,11,11,11,8,1,1,12
3237,E2,32,137,2002,7,11,0,8,0,0,1,17
3238,E2,32,140,1997,1,0.5,0,0.5,0,0,0,0
3239,E2,32,165,1997,1,2,0,1.5,0,0,0,0
3240,E2,32,192,1997,1,1,2.5,1.5,3,1,0,0
3240,E2,32,192,1998,2,2.5,0,3,0,0,0,0
3241,E2,32,204,1997,1,2.5,0,0.5,0,0,0,0
3242,E2,32,205,1997,1,1,0,0.5,0,0,0,0
3243,E2,32,216,1997,1,0.5,0,0.5,0,0,0,0
3244,E2,32,218,1997,1,0.5,0,0.5,0,0,0,0
3245,E2,32,233,1997,1,1.5,0,1,0,0,0,0
3246,E2,32,243,1998,1,0.5,0,0.5,0,0,0,0
3247,E2,32,244,1998,1,1,0,0.5,0,0,0,0
3248,E2,32,245,1998,1,0.5,0,0.5,0,0,0,0
3249,E2,32,254,1999,1,0.5,0,0.5,0,0,0,0
3250,E2,32,255,1999,1,1,0,0.5,0,0,0,0
3251,E2,32,258,1999,1,0.5,0,0.5,0,0,0,0
3252,E2,32,259,1999,1,0.5,0,0.5,0,0,0,0
3253,E2,32,284,2000,1,1,0,1.5,0,0,0,0
3254,E2,32,288,2000,1,1,0,1,0,0,0,0
3255,E2,32,293,2001,1,2,1.5,2,3.5,1,0,0
3255,E2,32,293,2002,2,1.5,4,3.5,6.5,1,0,0
3255,E2,32,293,2003,3,4,5.5,6.5,6.5,1,0,0
3255,E2,32,293,2004,4,5.5,7,6.5,16,1,0,0
3255,E2,32,293,2005,5,7,13,16,11,1,0,0
